-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
-999.5,0,999.5
